num_Rank,num_Released,num_Released Worldwide,num_Release Year,Title,num_Theatrical Distributor,num_Genre,num_Source,num_Production Method,num_Creative Type,num_Production Budget,num_Opening Weekend Theaters,num_Maximum Theaters,num_Theatrical Engagements,num_Opening Weekend Revenue,num_Domestic Box Office,num_Infl. Adj. Dom. Box Office,num_International Box Office,num_Worldwide Box Office,mojo_release_year,mojo_rank,title,mojo_worldwide_box_office,mojo_us_box_office,mojo_us%,mojo_foreign_box_office,mojo_foreign%,id,vote_average,vote_count,status,release_date,revenue,runtime,adult,budget,original_language,popularity,genres,production_companies,production_countries,spoken_languages,release_year,merge_12,merge_123
,,,,,,,,,,,,,,,,,,,2019.0,149.0,bharat,33185983.0,2971549.0,0.09,30214434.0,0.91,569594.0,6.611,54.0,Released,2019-06-05,0.0,155.0,False,0.0,hi,5.64,"Drama, Action","Salman Khan Films, Reel Life Productions, T-Series",India,Hindi,2019.0,both,right_only
,,,,,,,,,,,,,,,,,,,2022.0,129.0,bheemlanayak,15243922.0,,,15243922.0,1.0,811942.0,5.2,11.0,Released,2022-02-25,0.0,145.0,False,0.0,te,4.131,"Action, Drama, Thriller",Sithara Entertainments,India,Telugu,2022.0,both,right_only
,,,,,,,,,,,,,,,,,,,2020.0,185.0,bheeshma,4997080.0,,,4997080.0,1.0,674779.0,6.071,28.0,Released,2020-02-21,0.0,151.0,False,0.0,te,3.651,"Romance, Action, Comedy",Sithara Entertainments,India,Telugu,2020.0,both,right_only
,,,,,,,,,,,,,,,,,,,2022.0,117.0,bhoolbhulaiyaa2,18307258.0,,,18307258.0,1.0,695962.0,6.213,54.0,Released,2022-05-20,22449857.0,142.0,False,0.0,hi,8.069,"Horror, Comedy","Cine1 Studios, T-Series",India,Hindi,2022.0,both,right_only
,,,,,,,,,,,,,,,,,,,2016.0,90.0,bigfishbegonia,85409373.0,,,85409373.0,1.0,271706.0,7.4,413.0,Released,2016-07-08,84552250.0,101.0,False,4531653.0,zh,13.413,"Animation, Adventure, Fantasy","Studio Mir, Beijing Enlight Pictures, Horgos Coloroom Pictures",China,Mandarin,2016.0,both,right_only
,,,,,,,,,,,,,,,,,,,2020.0,99.0,bigfootfamily,11119936.0,,,11119936.0,1.0,702525.0,7.141,174.0,Released,2020-07-23,10855626.0,97.0,False,17520000.0,en,11.764,"Animation, Adventure, Family","nWave Pictures, Octopolis, Belga Productions","Belgium, France",English,2020.0,both,right_only
,,,,,,,,,,,,,,,,,,,2021.0,89.0,bigredenvelope,32800000.0,,,32800000.0,1.0,792003.0,0.0,0.0,Released,2021-01-22,0.0,122.0,False,0.0,zh,1.393,"Comedy, Romance",,China,Mandarin,2021.0,both,right_only
51.0,"Dec 31, 2024","Dec 27, 2024",2024.0,bigworld,,Drama,Original Screenplay,Live Action,Contemporary Fiction,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96630911.0,96630911.0,,,bigworld,,,,,,1279204.0,0.0,0.0,Released,2015-01-01,0.0,17.0,False,0.0,en,0.0,Drama,,United States of America,English,2015.0,right_only,both
,,,,,,,,,,,,,,,,,,,2020.0,159.0,billtedfacethemusic,6274027.0,3439660.0,0.5479999999999999,2834367.0,0.45,501979.0,5.907,808.0,Released,2020-08-27,6274027.0,91.0,False,25000000.0,en,20.525,"Comedy, Science Fiction, Adventure","Endeavor Content, Hammerstone Studios, Lakeview Entertainment, TinRes Entertainment, Many Rivers Productions, Cittadino/Dugan Entertainment, Dial 9, Orion Pictures, Metro-Goldwyn-Mayer, Bloom","Canada, United States of America","German, English, Spanish",2020.0,both,right_only
,,,,,,,,,,,,,,,,,,,2016.0,159.0,billylynnslonghalftimewalk,30930984.0,1738477.0,0.0559999999999999,29192507.0,0.94,293767.0,5.995,522.0,Released,2016-11-10,30930984.0,113.0,False,40000000.0,en,11.78,"Drama, War","Bona Film Group, The Ink Factory, Marc Platt Productions, Studio 8, TriStar Pictures, Film4 Productions, LStar Capital, Haishang Films","China, United Kingdom, United States of America",English,2016.0,both,right_only
,,,,,,,,,,,,,,,,,,,2020.0,11.0,birdsofpreyandthefantabulousemancipationofoneharleyquinn,205358461.0,84158461.0,0.41,121200000.0,0.59,495764.0,7.0,9654.0,Released,2020-02-05,205372791.0,108.0,False,75000000.0,en,49.33,"Action, Crime","Warner Bros. Pictures, DC Films, LuckyChap Entertainment, Clubhouse Pictures, Kroll & Co Entertainment",United States of America,English,2020.0,both,right_only
15.0,"Oct 21, 2022","Oct 19, 2022",2022.0,blackadam,Warner Bros.,Action,Based on Comic/Graphic Novel,Live Action,Super Hero,200000000.0,4402.0,4402.0,28549.0,67004323.0,168283344.0,180638378.0,225300000.0,393583344.0,2022.0,15.0,blackadam,393452111.0,168152111.0,0.427,225300000.0,0.57,436270.0,7.014,5467.0,Released,2022-10-19,393252111.0,124.0,False,200000000.0,en,104.759,"Action, Adventure, Science Fiction","New Line Cinema, Flynn Picture Company, DC Films, Seven Bucks Productions",United States of America,English,2022.0,both,both
,,,,,,,,,,,,,,,,,,,2019.0,187.0,blackandblue,22741061.0,22055313.0,0.97,685748.0,0.03,578189.0,6.769,762.0,Released,2019-10-25,22741061.0,109.0,False,12000000.0,en,15.379,"Action, Crime, Drama, Thriller","Hidden Empire Film Group, Royal Viking Entertainment, Screen Gems",United States of America,English,2019.0,both,right_only
93.0,"Mar 14, 2025","Mar 12, 2025",2025.0,blackbag,Focus Features,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,60000000.0,2705.0,2713.0,8669.0,7607250.0,21474035.0,21474035.0,22411333.0,43885368.0,2025.0,77.0,blackbag,43887905.0,21474035.0,0.489,22413870.0,0.511,,,,,,,,,,,,,,,,,left_only,both
,,,,,,,,,,,,,,,,,,,2021.0,170.0,blackbox,9738741.0,,,9738741.0,1.0,663260.0,7.373,934.0,Released,2021-09-08,9738741.0,130.0,False,10722240.0,fr,13.465,"Mystery, Thriller, Drama","24 25 Films, WY Productions",France,"French, English",2021.0,both,right_only
80.0,"Aug 10, 2018","Aug 9, 2018",2018.0,blackkklansman,Focus Features,Black Comedy,Based on Factual Book/Article,Live Action,Dramatization,15000000.0,1512.0,1914.0,10688.0,10845330.0,49275340.0,61169920.0,44136086.0,93411426.0,2018.0,77.0,blackkklansman,93400823.0,49275340.0,0.528,44125483.0,0.47,487558.0,7.521,7037.0,Released,2018-08-09,93411426.0,136.0,False,15000000.0,en,16.735,"Comedy, Crime, Drama","Legendary Pictures, Perfect World Pictures, Monkeypaw Productions, Blumhouse Productions, QC Entertainment, 40 Acres and a Mule Filmworks",United States of America,English,2018.0,both,both
,,,,,,,,,,,,,,,,,,,2022.0,125.0,blacklight,15902207.0,9591094.0,0.603,6311113.0,0.4,823625.0,6.226,950.0,Released,2022-02-10,15902207.0,104.0,False,43000000.0,en,49.396,"Action, Thriller","The Solution, Zero Gravity Management, Film Victoria, Lightstream Entertainment, Screen Australia, Universal Pictures, Footloose Productions, Sina Studios, Fourstar Film Partners Production, Elevate Production Finance, Monty the Dog Productions","United States of America, Australia",English,2022.0,both,right_only
,,,,,,,,,,,,,,,,,,,2022.0,125.0,blacklight,15902207.0,9591094.0,0.603,6311113.0,0.4,705993.0,7.6,8.0,Released,2021-02-18,0.0,107.0,False,0.0,ko,2.6,Drama,"Challan Film, Film New Wave, One Take Film",South Korea,Korean,2021.0,both,right_only
72.0,"Sep 18, 2015","Sep 17, 2015",2015.0,blackmass,Warner Bros.,Drama,Based on Factual Book/Article,Live Action,Dramatization,53000000.0,3188.0,3188.0,13669.0,22635037.0,62575678.0,83953847.0,37400000.0,99975678.0,2015.0,75.0,blackmass,99975678.0,62575678.0,0.626,37400000.0,0.37,261023.0,6.497,3113.0,Released,2015-09-17,98837872.0,123.0,False,53000000.0,en,17.763,"Drama, Crime, History","Vendian Entertainment, Infinitum Nihil, Head Gear Films, Cross Creek Pictures, Free State Pictures, RatPac Entertainment, Le Grisbi Productions","United Kingdom, United States of America",English,2015.0,both,both
2.0,"Feb 16, 2018","Feb 13, 2018",2018.0,blackpanther,Walt Disney,Action,Based on Comic/Graphic Novel,Live Action,Super Hero,200000000.0,4020.0,4084.0,40236.0,202003951.0,700059566.0,869118952.0,634097516.0,1334157082.0,2018.0,2.0,blackpanther,1346913161.0,700059566.0,0.52,646853595.0,0.48,284054.0,7.39,21053.0,Released,2018-02-13,1349926083.0,135.0,False,200000000.0,en,43.665,"Action, Adventure, Science Fiction",Marvel Studios,United States of America,"English, Korean, Swahili, Xhosa",2018.0,both,both
6.0,"Nov 11, 2022","Nov 9, 2022",2022.0,blackpantherwakandaforever,Walt Disney,Action,Based on Comic/Graphic Novel,Animation/Live Action,Super Hero,250000000.0,4396.0,4396.0,36295.0,181339761.0,453829060.0,486748459.0,405379776.0,859208836.0,2022.0,6.0,blackpantherwakandaforever,859208836.0,453829060.0,0.528,405379776.0,0.47,505642.0,7.193,5475.0,Released,2022-11-09,859102154.0,162.0,False,250000000.0,en,131.897,"Action, Adventure, Science Fiction",Marvel Studios,United States of America,"English, French, Haitian; Haitian Creole, Spanish, Xhosa",2022.0,both,both
45.0,"Oct 17, 2025","Oct 15, 2025",2025.0,blackphone2,Universal,Horror,Based on Fiction Book/Short Story,Live Action,Historical Fiction,30000000.0,3411.0,3460.0,17391.0,27332040.0,77378880.0,77378880.0,54811640.0,132190520.0,2025.0,44.0,blackphone2,132248152.0,77378880.0,0.585,54869272.0,0.415,,,,,,,,,,,,,,,,,left_only,both
12.0,"Jul 9, 2021","Jul 7, 2021",2021.0,blackwidow,Walt Disney,Action,Based on Comic/Graphic Novel,Live Action,Super Hero,200000000.0,4160.0,4275.0,25585.0,80366312.0,183651655.0,204237971.0,196099476.0,379751131.0,2021.0,13.0,blackwidow,379751655.0,183651655.0,0.484,196100000.0,0.52,497698.0,7.303,9298.0,Released,2021-07-07,379751131.0,134.0,False,200000000.0,en,56.256,"Action, Adventure, Science Fiction",Marvel Studios,United States of America,"English, Russian",2021.0,both,both
39.0,"Oct 6, 2017","Sep 29, 2017",2017.0,bladerunner2049,Warner Bros.,Thriller/Suspense,Based on Fiction Book/Short Story,Live Action,Science Fiction,185000000.0,4058.0,4058.0,18595.0,32753122.0,92054159.0,116060539.0,167100000.0,259154159.0,2017.0,35.0,bladerunner2049,259154159.0,92054159.0,0.355,167100000.0,0.65,335984.0,7.544,12331.0,Released,2017-10-04,259239658.0,164.0,False,150000000.0,en,70.54,"Science Fiction, Drama","Torridon Films, 16:14 Entertainment, Scott Free Productions, Columbia Pictures, Alcon Entertainment, Thunderbird Entertainment, Warner Bros. Pictures","Canada, Hungary, Mexico, Spain, United Kingdom, United States of America","English, Finnish, Hungarian, Japanese, Russian, Somali, Spanish",2017.0,both,both
,,,,,,,,,,,,,,,,,,,2016.0,134.0,blairwitch,45173154.0,20777061.0,0.46,24396093.0,0.54,351211.0,5.2,1787.0,Released,2016-09-15,45172994.0,89.0,False,5000000.0,en,12.276,"Thriller, Horror","Vertigo Entertainment, Lionsgate, Room 101, Snoot Entertainment","Canada, United States of America",English,2016.0,both,right_only
,,,,,,,,,,,,,,,,,,,2017.0,116.0,bleedingsteel,48825526.0,,,48825526.0,1.0,460648.0,5.927,457.0,Released,2017-12-18,0.0,109.0,False,65000000.0,zh,21.367,"Action, Science Fiction, Thriller","Heyi Pictures Company, Sparkle Roll Media","China, Hong Kong","English, Mandarin, Italian",2017.0,both,right_only
85.0,"Aug 23, 2024","Aug 21, 2024",2024.0,blinktwice,Amazon MGM Studios,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,0.0,3067.0,3067.0,9340.0,7301894.0,23093906.0,23093906.0,25000000.0,48093906.0,2024.0,75.0,blinktwice,48093906.0,23093906.0,0.48,25000000.0,0.52,,,,,,,,,,,,,,,,,left_only,both
78.0,"Apr 6, 2018","Mar 29, 2018",2018.0,blockers,Universal,Comedy,Original Screenplay,Live Action,Contemporary Fiction,21000000.0,3379.0,3418.0,15952.0,20556350.0,60311495.0,74876294.0,34212286.0,94523781.0,2018.0,76.0,blockers,94017294.0,60311495.0,0.6409999999999999,33705799.0,0.36,437557.0,6.3,1859.0,Released,2018-03-14,94017294.0,102.0,False,21000000.0,en,18.51,Comedy,"Hurwitz & Schlossberg Productions, Good Universe, DMG Entertainment, Point Grey Pictures, Universal Pictures, dentsu","China, Japan, United States of America",English,2018.0,both,both
,,,,,,,,,,,,,,,,,,,2020.0,148.0,bloodmoonparty,6709383.0,,,6709383.0,1.0,699361.0,7.8,6.0,Released,2020-10-23,0.0,118.0,False,0.0,vi,0.909,"Comedy, Drama, Thriller","Sidus, Film Monster, Anh Teu Studio, Lotte Entertainment",Vietnam,Vietnamese,2020.0,both,right_only
50.0,"Mar 13, 2020","Nov 29, 2019",2020.0,bloodshot,Sony Pictures,Action,Based on Comic/Graphic Novel,Live Action,Super Hero,45000000.0,2861.0,2861.0,2861.0,9176695.0,10021787.0,12347104.0,27141267.0,37163054.0,2020.0,41.0,bloodshot,39861118.0,12561824.0,0.315,27299294.0,0.69,338762.0,6.76,4681.0,Released,2020-03-05,39861118.0,110.0,False,42000000.0,en,29.852,"Action, Science Fiction, Adventure","Cross Creek Pictures, Mimran Schur Pictures, Original Film, The Hideaway Entertainment, Valiant Entertainment, Columbia Pictures, One Race, Bona Film Group, Mid Atlantic Films","Canada, China, Hungary, South Africa, United States of America",English,2020.0,both,both
50.0,"Mar 13, 2020","Nov 29, 2019",2020.0,bloodshot,Sony Pictures,Action,Based on Comic/Graphic Novel,Live Action,Super Hero,45000000.0,2861.0,2861.0,2861.0,9176695.0,10021787.0,12347104.0,27141267.0,37163054.0,2020.0,41.0,bloodshot,39861118.0,12561824.0,0.315,27299294.0,0.69,211587.0,4.0,31.0,Released,2013-08-01,0.0,95.0,False,0.0,en,3.741,"Action, Comedy, Horror","Fine Lookin' Productions, Infinite Justice Productions, Andrew Wyly Film Company",United States of America,"English, French",2013.0,both,both
60.0,"Aug 18, 2023","Aug 16, 2023",2023.0,bluebeetle,Warner Bros.,Action,Based on Comic/Graphic Novel,Live Action,Super Hero,120000000.0,3871.0,3871.0,20414.0,25030225.0,72541501.0,74994914.0,58300000.0,130841501.0,2023.0,55.0,bluebeetle,130788072.0,72488072.0,0.5539999999999999,58300000.0,0.45,565770.0,7.139,1023.0,Released,2023-08-16,124818235.0,128.0,False,120000000.0,en,2994.357,"Action, Science Fiction, Adventure","Warner Bros. Pictures, The Safran Company, DC Films",United States of America,"English, Portuguese, Spanish",2023.0,both,both
32.0,"Feb 14, 2024","Jan 23, 2024",2024.0,bobmarleyonelove,Paramount Pictures,Drama,Based on Real Life Events,Live Action,Dramatization,70000000.0,3539.0,3597.0,18840.0,28659004.0,96981216.0,96981216.0,79779143.0,176760359.0,2024.0,33.0,bobmarleyonelove,180971146.0,96981216.0,0.536,83989930.0,0.46,802219.0,0.0,0.0,Post Production,2024-01-10,0.0,0.0,False,0.0,en,4.913,"Music, Drama","Paramount, Tuff Gong Pictures, Plan B Entertainment",United States of America,English,2024.0,both,both
,,,,,,,,,,,,,,,,,,,2019.0,173.0,bodiesatrest,25293853.0,,,25293853.0,1.0,531368.0,6.4,66.0,Released,2019-08-16,25293853.0,93.0,False,0.0,cn,6.789,"Action, Crime, Thriller","Wanda Film and Television Media Co.,Ltd., Wanda Pictures (Hong Kong) Co., Limited, Media Asia Film Production Limited","China, Hong Kong",Cantonese,2019.0,both,right_only
,,,,,,,,,,,,,,,,,,,2022.0,142.0,bodiesbodiesbodies,13929670.0,11446602.0,0.8220000000000001,2483068.0,0.18,520023.0,6.3,737.0,Released,2022-08-05,13905020.0,94.0,False,0.0,en,19.384,"Comedy, Horror, Mystery","A24, 2AM, Stage 6 Films",United States of America,English,2022.0,both,right_only
6.0,"Nov 2, 2018","Oct 24, 2018",2018.0,bohemianrhapsody,20th Century Fox,Drama,Based on Real Life Events,Live Action,Dramatization,55000000.0,4000.0,4000.0,35008.0,51061119.0,216303339.0,268359541.0,662785558.0,879088897.0,2018.0,6.0,bohemianrhapsody,903655259.0,216428042.0,0.24,687227217.0,0.76,424694.0,7.997,15965.0,Released,2018-10-24,903992901.0,135.0,False,52000000.0,en,37.55,"Music, Drama, History","GK Films, Regency Enterprises, Queen Films, Tribeca Productions, New Regency Pictures, 20th Century Fox","United Kingdom, United States of America",English,2018.0,both,both
97.0,"Dec 13, 2019","Dec 13, 2019",2019.0,bombshell,Lionsgate,Drama,Based on Real Life Events,Live Action,Dramatization,32000000.0,4.0,1721.0,7865.0,319157.0,31762808.0,39181346.0,29641586.0,61404394.0,2019.0,102.0,bombshell,61404394.0,31762808.0,0.517,29641586.0,0.48,525661.0,6.814,2750.0,Released,2019-12-13,61404394.0,109.0,False,32000000.0,en,16.037,Drama,"Lighthouse Management + Media, Denver and Delilah Productions, Bron Studios, Annapurna Pictures, Creative Wealth Media Finance, Lionsgate, Endeavor Content","Canada, United States of America",English,2019.0,both,both
,,,,,,,,,,,,,,,,,,,2022.0,130.0,bonesandall,15234907.0,7834907.0,0.514,7400000.0,0.49,791177.0,7.135,1019.0,Released,2022-11-18,14134907.0,131.0,False,18000000.0,it,22.262,"Drama, Horror, Romance","Frenesy Film, Per Capita Productions, MeMo Films, The Apartment Pictures, 3 Marys Entertainment, Tenderstories, Elafilm","Italy, United States of America",English,2022.0,both,right_only
,,,,,,,,,,,,,,,,,,,2024.0,170.0,bonhoeffer,12705458.0,12222383.0,0.962,483075.0,0.04,206065.0,6.0,2.0,Released,2003-06-19,0.0,93.0,False,0.0,en,0.6,"Documentary, History",,,,2003.0,both,right_only
,,,,,,,,,,,,,,,,,,,2017.0,118.0,boo2amadeahalloween,48333932.0,47319572.0,0.979,1014360.0,0.02,459202.0,5.701,461.0,Released,2017-10-20,48333932.0,103.0,False,25000000.0,en,22.685,"Horror, Comedy",Tyler Perry Studios,United States of America,English,2017.0,both,right_only
,,,,,,,,,,,,,,,,,,,2016.0,101.0,booamadeahalloween,74827344.0,73206343.0,0.978,1621001.0,0.02,380124.0,5.686,393.0,Released,2016-10-21,74827344.0,103.0,False,20000000.0,en,10.147,"Comedy, Horror","Lionsgate, Tyler Perry Studios",United States of America,"English, Spanish",2016.0,both,right_only
68.0,"May 18, 2018","May 18, 2018",2018.0,bookclub,Paramount Pictures,Romantic Comedy,Original Screenplay,Live Action,Contemporary Fiction,10000000.0,2781.0,3169.0,15924.0,13582231.0,68566296.0,85124568.0,37387336.0,105953632.0,2018.0,65.0,bookclub,104438188.0,68566296.0,0.657,35871892.0,0.34,502682.0,6.238,718.0,Released,2018-05-18,78720293.0,104.0,False,10000000.0,en,14.475,"Romance, Comedy, Drama","June Pictures, Apartment Story",United States of America,"English, Spanish, Hungarian",2018.0,both,both
,,,,,,,,,,,,,,,,,,,2023.0,124.0,bookclubthenextchapter,29014500.0,17581565.0,0.606,11432935.0,0.39,982271.0,6.609,92.0,Released,2023-05-11,27849137.0,108.0,False,20000000.0,en,29.292,"Comedy, Romance","Makeready, Fifth Season, Apartment Story, Focus Features, Universal Pictures",United States of America,English,2023.0,both,right_only
,,,,,,,,,,,,,,,,,,,2016.0,73.0,bookoflove,114679097.0,,,114679097.0,1.0,892835.0,5.623,102.0,Released,2022-01-06,0.0,106.0,False,0.0,en,8.423,"Comedy, Romance","Sky Movies, XYZ Films, Watford Films, BuzzFeed Studios, Pimienta Films, Head Gear Films, Metrol Technology","Mexico, United Kingdom","Spanish, English",2022.0,both,right_only
,,,,,,,,,,,,,,,,,,,2019.0,174.0,booksmart,24959607.0,22680962.0,0.909,2278645.0,0.09,505600.0,7.05,2386.0,Released,2019-05-24,24849029.0,102.0,False,6000000.0,en,16.898,Comedy,"Annapurna Pictures, Gloria Sanchez Productions",United States of America,"Mandarin, English, Spanish",2019.0,both,right_only
,,,,,,,,,,,,,,,,,,,2015.0,139.0,booniebearsamysticalwinter,47581416.0,,,47581416.0,1.0,335832.0,7.0,8.0,Released,2015-01-30,47581416.0,91.0,False,0.0,zh,5.084,"Animation, Comedy, Family",Huaqiang Fangte Animation,China,Mandarin,2015.0,both,right_only
54.0,"Mar 10, 2023","Feb 1, 2022",2023.0,booniebearsbacktoearth,,Adventure,Original Screenplay,Digital Animation,Kids Fiction,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147097958.0,147097958.0,,,booniebearsbacktoearth,,,,,,931404.0,6.667,12.0,Released,2022-02-01,146943587.0,99.0,False,0.0,zh,35.6,"Animation, Family, Science Fiction, Adventure",Huaqiang Fangte Animation,China,Mandarin,2022.0,right_only,both
22.0,"Dec 1, 2020","Jan 19, 2019",2020.0,booniebearsblastintothepast,,Adventure,Original Screenplay,Digital Animation,Kids Fiction,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112294128.0,112294128.0,2019.0,73.0,booniebearsblastintothepast,112367881.0,,,112367881.0,1.0,581218.0,7.3,19.0,Released,2019-09-19,0.0,90.0,False,0.0,zh,21.152,"Animation, Family, Adventure, Fantasy",Fantawild Animation,China,Mandarin,2019.0,both,both
46.0,"Dec 31, 2024","Jan 29, 2025",2024.0,booniebearsfuturereborn,,Adventure,Original Screenplay,Live Action,Fantasy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104582715.0,104582715.0,,,booniebearsfuturereborn,,,,,,1377650.0,0.0,0.0,Post Production,2025-01-29,0.0,0.0,False,0.0,zh,0.865,"Animation, Drama, Science Fiction, Comedy",Huaqiang Fangte Animation,China,Mandarin,2025.0,right_only,both
21.0,"Dec 31, 2022","Jan 20, 2023",2022.0,booniebearsguardiancode,,Comedy,Original Screenplay,Digital Animation,Science Fiction,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222097871.0,222097871.0,2023.0,36.0,booniebearsguardiancode,218069789.0,,,218069789.0,1.0,1078012.0,8.0,1.0,Released,2023-01-22,221590000.0,94.0,False,0.0,zh,1.948,"Comedy, Science Fiction, Animation, Family, Adventure",Huaqiang Fangte Animation,China,Mandarin,2023.0,both,both
,,,,,,,,,,,,,,,,,,,2018.0,71.0,booniebearsthebigshrink,96845907.0,,,96845907.0,1.0,529426.0,7.1,8.0,Released,2018-02-16,88726207.0,89.0,False,0.0,zh,5.484,"Animation, Comedy, Adventure, Science Fiction",Fantawild Animation,China,Mandarin,2018.0,both,right_only
,,,,,,,,,,,,,,,,,,,2016.0,135.0,booniebearsthebigtopsecret,45150390.0,,,45150390.0,1.0,401791.0,7.367,15.0,Released,2016-01-16,42176173.0,99.0,False,0.0,zh,3.754,"Animation, Adventure, Comedy",,,Mandarin,2016.0,both,right_only
,,,,,,,,,,,,,,,,,,,2021.0,49.0,booniebearsthewildlife,78132231.0,,,78132231.0,1.0,796039.0,4.9,4.0,Released,2021-02-12,0.0,99.0,False,0.0,zh,5.941,"Animation, Comedy, Science Fiction, Adventure",Huaqiang Fangte Animation,China,Mandarin,2021.0,both,right_only
